,Date,Time,Header,Info,Length,Header,PayLoad
74,2021 Apr 14,04:46:30.080, 0xB821  NR5G RRC OTA Packet  --  DL_CCCH / RRC Setup,"Subscription ID = 1
Misc ID = 0
Pkt Version = 9
RRC Release Number.Major.minor = 15.9.0
Radio Bearer ID = 0, Physical Cell ID = 14
Freq = 633312
Sfn = 896, SubFrameNum = 6
slot = 0
PDU Number = DL_CCCH Message,Msg Length = 202
SIB Mask in SI =0x00

Interpreted PDU:

value DLCCCHMessage ::= 
{
message c1 : rrcSetup : 
{
rrcTransactionIdentifier 0,
criticalExtensions rrcSetup : 
{
radioBearerConfig 
{
srbToAddModList 
{
{
srbIdentity 1,
pdcpConfig 
{
tReordering ms500
}
}
}
},
masterCellGroup 
CONTAINING
{
cellGroupId 0,
rlcBearerToAddModList 
{
{
logicalChannelIdentity 1,
servedRadioBearer srbIdentity : 1,
rlcConfig am : 
{
ulAMRLC 
{
snFieldLength size12,
tPollRetransmit ms45,
pollPDU p4,
pollByte infinity,
maxRetxThreshold t8
},
dlAMRLC 
{
snFieldLength size12,
tReassembly ms40,
tStatusProhibit ms80
}
},
macLogicalChannelConfig 
{
ulSpecificParameters 
{
priority 1,
prioritisedBitRate infinity,
bucketSizeDuration ms150,
logicalChannelGroup 0,
schedulingRequestID 0,
logicalChannelSRMask FALSE,
logicalChannelSRDelayTimerApplied FALSE
}
}
}
},
macCellGroupConfig 
{
schedulingRequestConfig 
{
schedulingRequestToAddModList 
{
{
schedulingRequestId 0,
srTransMax n16
}
}
},
bsrConfig 
{
periodicBSRTimer sf10,
retxBSRTimer sf320
},
tagConfig 
{
tagToAddModList 
{
{
tagId 0,
timeAlignmentTimer infinity
}
}
},
phrConfig setup : 
{
phrPeriodicTimer infinity,
phrProhibitTimer sf0,
phrTxPowerFactorChange infinity,
multiplePHR FALSE,
dummy FALSE,
phrType2OtherCell FALSE,
phrModeOtherCG real
},
skipUplinkTxDynamic FALSE
},
physicalCellGroupConfig 
{
pNRFR1 0,
pdschHARQACKCodebook dynamic
},
spCellConfig 
{
rlmInSyncOutOfSyncThreshold n1,
spCellConfigDedicated 
{
initialDownlinkBWP 
{
pdcchConfig setup : 
{
controlResourceSetToAddModList 
{
{
controlResourceSetId 1,
frequencyDomainResources '11111111 11111111 11111111 11111111 11111111 11111'B,
duration 1,
cceREGMappingType nonInterleaved : NULL,
precoderGranularity allContiguousRBs,
pdcchDMRSScramblingID 555
}
},
searchSpacesToAddModList 
{
{
searchSpaceId 2,
controlResourceSetId 1,
monitoringSlotPeriodicityAndOffset sl1 : NULL,
monitoringSymbolsWithinSlot '10000000 000000'B,
nrofCandidates 
{
aggregationLevel1 n4,
aggregationLevel2 n2,
aggregationLevel4 n2,
aggregationLevel8 n2,
aggregationLevel16 n0
},
searchSpaceType ueSpecific : 
{
dciFormats formats00And10
}
},
{
searchSpaceId 3,
controlResourceSetId 1,
monitoringSlotPeriodicityAndOffset sl1 : NULL,
monitoringSymbolsWithinSlot '10000000 000000'B,
nrofCandidates 
{
aggregationLevel1 n4,
aggregationLevel2 n2,
aggregationLevel4 n2,
aggregationLevel8 n1,
aggregationLevel16 n0
},
searchSpaceType ueSpecific : 
{
dciFormats formats01And11
}
}
}
},
pdschConfig setup : 
{
dataScramblingIdentityPDSCH 1,
dmrsDownlinkForPDSCHMappingTypeA setup : 
{
dmrsAdditionalPosition pos1,
scramblingID0 1
},
resourceAllocation resourceAllocationType1,
pdschTimeDomainAllocationList setup : 
{
{
k0 0,
mappingType typeA,
startSymbolAndLength 40
},
{
k0 0,
mappingType typeA,
startSymbolAndLength 54
},
{
k0 0,
mappingType typeA,
startSymbolAndLength 96
}
},
rbgSize config1,
maxNrofCodeWordsScheduledByDCI n1,
prbBundlingType staticBundling : 
{
}
}
},
firstActiveDownlinkBWPId 0,
defaultDownlinkBWPId 0,
uplinkConfig 
{
initialUplinkBWP 
{
pucchConfig setup : 
{
resourceSetToAddModList 
{
{
pucchResourceSetId 0,
resourceList 
{
0,
1,
2,
3,
4,
5,
6,
7
}
},
{
pucchResourceSetId 1,
resourceList 
{
9,
10,
11,
12,
13,
14,
15
},
maxPayloadSize 12
}
},
resourceToAddModList 
{
{
pucchResourceId 0,
startingPRB 38,
format format0 : 
{
initialCyclicShift 0,
nrofSymbols 1,
startingSymbolIndex 12
}
},
{
pucchResourceId 1,
startingPRB 38,
format format0 : 
{
initialCyclicShift 1,
nrofSymbols 1,
startingSymbolIndex 12
}
},
{
pucchResourceId 2,
startingPRB 38,
format format0 : 
{
initialCyclicShift 2,
nrofSymbols 1,
startingSymbolIndex 12
}
},
{
pucchResourceId 3,
startingPRB 38,
format format0 : 
{
initialCyclicShift 3,
nrofSymbols 1,
startingSymbolIndex 12
}
},
{
pucchResourceId 4,
startingPRB 38,
format format0 : 
{
initialCyclicShift 4,
nrofSymbols 1,
startingSymbolIndex 12
}
},
{
pucchResourceId 5,
startingPRB 38,
format format0 : 
{
initialCyclicShift 5,
nrofSymbols 1,
startingSymbolIndex 12
}
},
{
pucchResourceId 6,
startingPRB 39,
format format0 : 
{
initialCyclicShift 0,
nrofSymbols 1,
startingSymbolIndex 12
}
},
{
pucchResourceId 7,
startingPRB 39,
format format0 : 
{
initialCyclicShift 1,
nrofSymbols 1,
startingSymbolIndex 12
}
},
{
pucchResourceId 8,
startingPRB 31,
format format0 : 
{
initialCyclicShift 0,
nrofSymbols 1,
startingSymbolIndex 12
}
},
{
pucchResourceId 9,
startingPRB 40,
format format2 : 
{
nrofPRBs 2,
nrofSymbols 1,
startingSymbolIndex 12
}
},
{
pucchResourceId 10,
startingPRB 42,
format format2 : 
{
nrofPRBs 2,
nrofSymbols 1,
startingSymbolIndex 12
}
},
{
pucchResourceId 11,
startingPRB 44,
format format2 : 
{
nrofPRBs 2,
nrofSymbols 1,
startingSymbolIndex 12
}
},
{
pucchResourceId 12,
startingPRB 46,
format format2 : 
{
nrofPRBs 2,
nrofSymbols 1,
startingSymbolIndex 12
}
},
{
pucchResourceId 13,
startingPRB 48,
format format2 : 
{
nrofPRBs 2,
nrofSymbols 1,
startingSymbolIndex 12
}
},
{
pucchResourceId 14,
startingPRB 50,
format format2 : 
{
nrofPRBs 2,
nrofSymbols 1,
startingSymbolIndex 12
}
},
{
pucchResourceId 15,
startingPRB 52,
format format2 : 
{
nrofPRBs 2,
nrofSymbols 1,
startingSymbolIndex 12
}
}
},
format2 setup : 
{
maxCodeRate zeroDot80
},
schedulingRequestResourceToAddModList 
{
{
schedulingRequestResourceId 1,
schedulingRequestID 0,
periodicityAndOffset sl80 : 38,
resource 8
}
},
dlDataToULACK 
{
2,
3,
4,
5,
6,
7,
8,
9
},
pucchPowerControl 
{
deltaFPUCCHf0 0,
deltaFPUCCHf1 0,
deltaFPUCCHf2 0,
deltaFPUCCHf3 0,
deltaFPUCCHf4 0,
p0Set 
{
{
p0PUCCHId 1,
p0PUCCHValue 0
}
}
}
},
puschConfig setup : 
{
dataScramblingIdentityPUSCH 1,
dmrsUplinkForPUSCHMappingTypeA setup : 
{
dmrsAdditionalPosition pos0,
transformPrecodingDisabled 
{
scramblingID0 1
}
},
puschPowerControl 
{
msg3Alpha alpha1,
p0AlphaSets 
{
{
p0PUSCHAlphaSetId 0,
p0 0,
alpha alpha1
}
}
},
resourceAllocation resourceAllocationType1,
puschTimeDomainAllocationList setup : 
{
{
k2 4,
mappingType typeA,
startSymbolAndLength 55
},
{
k2 5,
mappingType typeA,
startSymbolAndLength 55
},
{
k2 6,
mappingType typeA,
startSymbolAndLength 55
},
{
k2 7,
mappingType typeA,
startSymbolAndLength 55
},
{
k2 8,
mappingType typeA,
startSymbolAndLength 55
},
{
k2 9,
mappingType typeA,
startSymbolAndLength 55
},
{
k2 11,
mappingType typeA,
startSymbolAndLength 55
},
{
k2 12,
mappingType typeA,
startSymbolAndLength 55
}
},
transformPrecoder disabled
}
},
firstActiveUplinkBWPId 0,
puschServingCellConfig setup : 
{
maxMIMOLayers 1,
processingType2Enabled FALSE
}
},
pdschServingCellConfig setup : 
{
nrofHARQProcessesForPDSCH n16,
maxMIMOLayers 1
},
tagId 0
}
}
}
}
}
}","238
","  EE 00 21 B8 16 BF FF 36 C9 97 F2 00 
 ", 09 00 00 00 0F 90 00 0E 00 E0 A9 0900 30 00 DF 03 03 00 00 00 00 CA 0020 40 20 B3 01 88 B8 01 60 02 20 15D9 08 20 C3 D4 00 F8 02 09 50 7B 8C02 07 A1 92 C8 0C A8 00 8F FF FF FFFF FF CC 08 AC 77 08 42 00 08 92 1370 C4 20 00 89 11 6C 20 40 00 32 8800 0B 28 05 10 0D A0 30 00 09 98 A924 A0 E0 00 82 06 10 28 60 F4 C2 450B 18 34 70 F0 81 E0 01 30 06 00 44C0 58 02 13 02 60 0C 4C 0D 80 41 3046 01 44 C1 58 06 13 80 60 1C 4E 0580 80 F8 06 02 45 08 58 0A 15 21 602C 58 85 80 C1 72 16 03 46 08 58 0E19 21 60 3C 68 85 92 30 C0 B4 C2 391A 2B 3C 4B F2 10 84 20 04 2A 91 0003 24 20 00 15 03 83 04 3B 78 86 F14D E3 1B C7 37 90 6F 24 DE 59 BC C378 C0 08 0E 06 54 04 06 00 00 
75,2021 Apr 14,04:46:30.080, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change BMask= 0x0
Num Records= 1
Num Total Slots= 250
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0| 250| 4| 4| 0| 0| 0| 0| 392| 0| 392| 0| 0|0.00|","112
","  70 00 88 B8 43 0B 00 37 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 A0 0F 00 10 01 00 00 0000 00 00 00 00 00 00 00 FA 00 00 0004 00 00 00 04 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0088 01 00 00 00 00 00 00 00 00 00 0000 00 00 00 88 01 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 
76,2021 Apr 14,04:46:30.080, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 0
TB ReTx Bytes= 0
Num MCS= 0
Num PRB= 0
PHR= 0
Total Power= 0
Num New TX TB= 1
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 0
TPC Accum= 6
Num ULSCH Sched= 1
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 9D 0B 00 37 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 00FA FF FF FF 01 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
77,2021 Apr 14,04:46:30.083, 0xB883  NR5G MAC UL Physical Channel Schedule Report,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 11
Log Fields Change
 ML1 State Change = 7
Log Fields Change BMask = 0x40
Num Records= 1
Records
 
 | | | |Carriers|
 | | | | || || |PUCCH Data | ||
 | | | | || ||PUSCH Data | |Per PUCCH Data |SRS Data ||
 | | | | || | || | || | | | | | | Num |Num |Num | || | | | | | ||  ||  ||Num Num  | | | || |Per SRS Data|PRACH Data|
 | | | | || |Dual |DMRS| | || | |DMRS |Antenna| | |DMRS |BetaCode||CSF |CSF |HARQ| |K | | |DMRS |SRS||Freq|Tx|TPC|TPC||DataRB |DMRS|| |Is|  ||HARQ|Num ||UCI |Num |Spatial |Antenna| |Time | |DFT |DFT|Is  || || |Spatial |Antenna|Spatial |SRS| ||ZC|
 | |System Time|Num|Carrier|| |Pol |Is Second |Start |Num|HARQAdd |RB | |RA|Mapping|TB Size|Config |Switch | |RV |PTRS |Offset||BWP |Rate||P1|P2|ACK |Transform|Prime |ZC |Num|Symbol |Res|CB|Hop |Slot|Accum|Accum||Scrambling|DMRS|DMRS|Start||RNTI|CDM |Scrambling||Num|SecondStart |Num|Starting|| |Second|ACK |SR||P1|UCI P2|Relation|Switch | |OCC|I|OCC |OCC|TPC |TPC ||Second |Resource|Resource| |Config|Num|Starting|Num|Relation|Switch |Relation|TPC|Num|Re|Resource|ZC Root |Preamble|Symbol||PRACH |Cyclic|
 |#|Slot|Numerology|Frame|Carrier|ID |RNTI Type |Phychan Bit Mask |Status|Phychan |Symbol|Symbols|ID|MCS |MCS Table |Pos |Start|Num RBs|Type|Type |(bytes)|Type |Indicator|TX Mode|Index|Assoc|Ind |TX Type |Idx |(Q11) |UCI Request Mask|Bits|Bits|Bits|Precoding|Value |Value|CBs|Bitmask|Ind|Size|Flag|Offset|0|1|TPMI|Selection |Ports[0]|Ports[1]|Hop|MOD_TYPE|Value |Groups|Selection |RBG Bitmap|PUCCH|Phychan |PUCCH Format|UCI Request BMask |symbol|Symbols|RB|Num RB|Freq Hopping Flag|Hop RB|Bits|Bits|Reserved|Bits|Bits|Id|Indicator|M0 |Index|DMRS |Length|Index|Accum 0 |Accum 1 |Num SRS |Phychan|Set Id|Id|Res Config Type|Index |Ports|Symbol|Symbols|Type|Indicator|Info|Accum|Hops |Start |Allocation|Seq |Format|Offset|Numerology|Number|Shift |
 
 |0|18| 30kHz|991|1|0|C_RNTI|PUCCH| 0 || | || | | | | | |  || | | | | | || 1| 0| PUCCH_FORMAT_F0|ACK_NACK_RPT|12|2| 0| 1| HOP_MODE_GROUP| 264| 1| 0| 1| 1| 0| 0|0|0|0|0| 0|0| 255| 0||  || || || || |","60
","  3C 00 83 B8 2A 58 02 37 C9 97 F2 00 
 ", 0B 00 02 00 00 00 00 00 00 70 00 0040 00 00 01 12 01 DF 03 01 00 00 0000 01 00 00 01 01 41 00 10 2C 00 0001 42 18 80 01 00 00 00 00 00 FF 00 
78,2021 Apr 14,04:46:30.083, 0xB885  NR5G MAC DCI Info,"Subscription ID = 1
Misc ID = 0
Major.Minor Version= 2. 5
Log Fields Change BMask= 0
Num Records= 1
Records
 
 | | | |DCI Info|
 | | | | | | | || |DL|
 | | | | | | | ||UL | || | ||TPC| || | ||
 | | | | | | | || | | |  | || |  | | || | |DMRS| | |  || || | ||Command| |PDSCH | | ||
 | | | | | | | || | | |Freq  |UL |Symbol| | |Beta||UL | | |SRS |Precoding| |Seq | | | |Reserved|| ||Bandwidth|Time|TB |TB 1 New |DL|For|PUCCH|Harq|CBG |CBG || | ||
 | |System Time|Num|Carrier| | |Aggregation|Raw DCI |Carrier| | |Hopping||HARQ|PUSCH|SUL|Alloc |BWP|PTRS DMRS|Offset|RB|SCH|DAI|DAI|Resource|Layer|Antenna|Init|SRS|CSI| |MCE |RA| |Pruned|Part |Resource|1|Data |Assignment|Sched|Resource |Feedback|Transmission|Flushing|Transmission|SRS|Carrier|HARQ|
 |#|Slot|Num |Frame|DCI|ID |RNTI Type|DCI Format |Level|Included|Raw DCI[2]|Raw DCI[1]|Raw DCI[0]|ID |NDI|MCS|Flag |RV|ID|TPC|Ind|Index |Ind|Association|Ind |Assignment|Ind|1|2|Indication|Info |Ports|Flag|Request|Request|CBGTI|Enable|Type|Prune Reason MSB |Mask|Indicator|Assignment|MCS|Indicator|Index |PUCCH|Indicator|Timing|Info|Out Info|Config Ind|Request|ID |ID|
 
 |0|13| 30kHz|991|1|0| C_RNTI| DL_1_0|LEVEL_4| 0| | | |  | || |  | | || | || | |  ||0| 0|8|0| 0|0|0| 4| 0| 0| 0|0|0| 4|","48
","  30 00 85 B8 CA 58 02 37 C9 97 F2 00 
 ", 05 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 0D 01 DF 03 01 00 00 0000 09 00 00 00 02 80 00 00 10 40 00 
79,2021 Apr 14,04:46:30.083, 0xB89B  NR5G MAC UCI Information,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 2
Log Fields Change BMask= 0x0000
Num Records= 1

| | | |UCI Info |
| | | |Common || ||
| | | || ||  | |Total|HARQ Data | ||
| | | || ||  | |HARQ | |Is |Is||Is |SR Data|CSF Data|
| |System Time|Num||Carrier|Start |Num||Num |Num|Num|ACK|Carrier|HARQ|Bit |Num |CRC|CRC |CRC |PDSCH| |SR |Carrier|Report|
|#|Slot|Numerology|Frame|UCI|Channel |ID |Symbol|Symbols|UCI Request Bitmask |HARQ|SR |CSF|Bits |Id |Id|Offset|Bits|Valid|Late|Status|Valid|SR Id|Request|Id |Id|

|0|18|30 KHZ|991|1|PUCCH_FMT0|0|12|2|ACK_NACK| 1|0|0|1|0| 4| 0| 1|1| 0| 1|1| | | ||","48
","  30 00 9B B8 FD 58 02 37 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 12 01 DF 03 01 00 00 0000 96 04 00 01 6C 1F 00 40 00 A2 80 
80,2021 Apr 14,04:46:30.083, 0xB887  NR5G MAC PDSCH Status,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 5
Log Fields Change BMask= 0x0
Sub ID = 0
Num Records= 1
Records
 
 | | ||PDSCH Status Info |
 | | || | ||  || | HARQ  || | | | | | | || || || | | | |
 | | || | ||  || | Or ||K1| || | | | | | | || || ||RX |RX |RX |RX |
 | | |Num | | ||  || | MBSFN||Or| || New | | |HD |HARQ |HD |HARQ ||Is ||High ||Antenna|Antenna|Antenna|Antenna|
 | |System Time|PDSCH |Carrier|Tech||Conn| |Band|Variant|Physical||TB ||SCS| |Num ||Area |RNTI|PMCH| |Num |Iteration|CRC |CRC |Tx| |Discard|Bypass|Bypass|Num |Onload |Onload |Offload|Offload|Did |IOVec||Clock||Mapping|Mapping|Mapping|Mapping|
 |#|Slot|Numerology|Frame|Status|ID |Id|Opcode|ID|Bandwidth|Type|Id |cell ID |EARFCN|Index|TB Size |MU |MCS|Rbs |RV|Id |Type|ID|TCI|Layers|Index|State |Status|Flag|NDI|Mode |Decode|HARQ|ReTx|Timeout|Timeout|Timeout|Timeout|Recomb|Valid|Mod Type|Mode |Num RX|0|1|2|3|
 
 |0|13| 30kHz|991| 1|0| 1| 0| 0| 12| 0|0|14|633312|0| 233|1|8|13| 0|4| 0| 5|0| 1|0|PASS|PASS| 1|0|0| 0| 0| 0|0|0|0|0| 0| true|QPSK|0|4x4_MIMO|0|0|0|0|","56
","  38 00 87 B8 41 59 02 37 C9 97 F2 00 
 ", 05 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 0D 01 DF 03 01 00 00 0001 DF 37 18 0E 80 A7 26 20 1D 80 200D 20 40 01 03 00 C1 00 
81,2021 Apr 14,04:46:30.085, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change
 ML1 State Change = 11
Log Fields Change BMask= 0x40
Num Records= 1
Num Total Slots= 260
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0| 260| 4| 4| 0| 0| 0| 0| 392| 0| 392| 0| 0|0.00|","112
","  70 00 88 B8 A1 0F 04 37 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 B0 00 0040 00 00 01 40 10 00 10 01 00 00 0000 00 00 00 00 00 00 00 04 01 00 0004 00 00 00 04 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0088 01 00 00 00 00 00 00 00 00 00 0000 00 00 00 88 01 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 
82,2021 Apr 14,04:46:30.085, 0xB881  NR5G MAC UL TB Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor= 2. 1
Log Fields Change BMask= 0x0000
Num Records= 1
TB New Tx Bytes= 0
TB ReTx Bytes= 0
Num MCS= 0
Num PRB= 0
PHR= 0
Total Power= 0
Num New TX TB= 1
Num ReTx TB= 0
Num RI = 0
RI = 0
Num CQI= 0
CQI= 0
Num PHR= 0
TPC Accum= 6
Num ULSCH Sched= 1
Num No ULSCH Sched = 0
Pcmax= 230 dbm10","128
","  80 00 81 B8 70 10 04 37 C9 97 F2 00 
 ", 01 00 02 00 00 00 00 00 00 00 00 0000 00 00 01 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 01 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 00FA FF FF FF 01 00 00 00 00 00 00 00E6 00 00 00 00 00 00 00 
83,2021 Apr 14,04:46:30.086, 0xB8D2  NR5G LL1 FW MAC TX IU Power,"Subscription ID = 1
Misc ID = 0
Version = 1
Version 1[0]
 Code= FULL_PKT
 Length= 12
Version 1[1]
 Code= PAD_PKT
 Length= 4
Version 1[2]
 Code= PAD_PKT
 Length= 4
Version 1[3]
 Code= FULL_PKT
 Length= 24
Version 1[4]
 Code= POWER INFO
 Length= 16
 TX IU Power Sub Packet
Version = 4
Log Header
 Sequence Number = 0
 System Frame Number = 988
 SCS = 1
 SubFrame Number = 9
 Slot Number = 18
 Timing Reference Number = 19778
 Fractional Unit Slot Number = 72
 Log2 Slot To Unit Slot= 2
Power Info
 
 | | | |CarrierIdType |
 | | | |PUSCH Data|PUCCH Data |SRS Data|PRACH Data|
 | |Carrier|Channel|Transmit||TPC |PHR |Delta|Is|Minimum|Transmit||TPC |PHR |Delta|PUCCH |PUCCH |Minimum|Transmit||TPC |PHR |SRS |M|Minimum|Transmit|RACH ||PHR |Minimum|
 |#|Id |Type |Power |Pathloss|Adjustment|MTPL|TF |Msg3|Power|Power |Pathloss|Adjustment|MTPL|TF |Number|Format|Power|Power |Pathloss|Adjustment|MTPL|Number|SRS|Power|Power |Attempt|Pathloss|MTPL|Power|
 
 |0|0|PRACH|| || ||   | | 20|1|50|23|38|

Version 1[5]
 Code= PAD_PKT
 Length= 4
Version 1[6]
 Code= FULL_PKT
 Length= 24
Version 1[7]
 Code= POWER INFO
 Length= 16
 TX IU Power Sub Packet
Version = 4
Log Header
 Sequence Number = 1
 System Frame Number = 989
 SCS = 1
 SubFrame Number = 9
 Slot Number = 18
 Timing Reference Number = 19798
 Fractional Unit Slot Number = 72
 Log2 Slot To Unit Slot= 2
Power Info
 
 | | | |CarrierIdType |
 | | | |PUSCH Data|PUCCH Data |SRS Data|PRACH Data|
 | |Carrier|Channel|Transmit||TPC |PHR |Delta|Is|Minimum|Transmit||TPC |PHR |Delta|PUCCH |PUCCH |Minimum|Transmit||TPC |PHR |SRS |M|Minimum|Transmit|RACH ||PHR |Minimum|
 |#|Id |Type |Power |Pathloss|Adjustment|MTPL|TF |Msg3|Power|Power |Pathloss|Adjustment|MTPL|TF |Number|Format|Power|Power |Pathloss|Adjustment|MTPL|Number|SRS|Power|Power |Attempt|Pathloss|MTPL|Power|
 
 |0|0|PUSCH| 20|50|6|21|0| 1|38||   | ||  |

Version 1[8]
 Code= PAD_PKT
 Length= 4
Version 1[9]
 Code= FULL_PKT
 Length= 24
Version 1[10]
 Code= POWER INFO
 Length= 16
 TX IU Power Sub Packet
Version = 4
Log Header
 Sequence Number = 2
 System Frame Number = 990
 SCS = 1
 SubFrame Number = 9
 Slot Number = 18
 Timing Reference Number = 19818
 Fractional Unit Slot Number = 72
 Log2 Slot To Unit Slot= 2
Power Info
 
 | | | |CarrierIdType |
 | | | |PUSCH Data|PUCCH Data |SRS Data|PRACH Data|
 | |Carrier|Channel|Transmit||TPC |PHR |Delta|Is|Minimum|Transmit||TPC |PHR |Delta|PUCCH |PUCCH |Minimum|Transmit||TPC |PHR |SRS |M|Minimum|Transmit|RACH ||PHR |Minimum|
 |#|Id |Type |Power |Pathloss|Adjustment|MTPL|TF |Msg3|Power|Power |Pathloss|Adjustment|MTPL|TF |Number|Format|Power|Power |Pathloss|Adjustment|MTPL|Number|SRS|Power|Power |Attempt|Pathloss|MTPL|Power|
 
 |0|0|PUCCH|| || | 28|50|1|23|0| 1| 0|38 | ||  |

Version 1[11]
 Code= PAD_PKT
 Length= 4
Version 1[12]
 Code= FULL_PKT
 Length= 24
Version 1[13]
 Code= POWER INFO
 Length= 16
 TX IU Power Sub Packet
Version = 4
Log Header
 Sequence Number = 3
 System Frame Number = 991
 SCS = 1
 SubFrame Number = 9
 Slot Number = 18
 Timing Reference Number = 19838
 Fractional Unit Slot Number = 72
 Log2 Slot To Unit Slot= 2
Power Info
 
 | | | |CarrierIdType |
 | | | |PUSCH Data|PUCCH Data |SRS Data|PRACH Data|
 | |Carrier|Channel|Transmit||TPC |PHR |Delta|Is|Minimum|Transmit||TPC |PHR |Delta|PUCCH |PUCCH |Minimum|Transmit||TPC |PHR |SRS |M|Minimum|Transmit|RACH ||PHR |Minimum|
 |#|Id |Type |Power |Pathloss|Adjustment|MTPL|TF |Msg3|Power|Power |Pathloss|Adjustment|MTPL|TF |Number|Format|Power|Power |Pathloss|Adjustment|MTPL|Number|SRS|Power|Power |Attempt|Pathloss|MTPL|Power|
 
 |0|0|PUCCH|| || | 29|50|2|23|0| 1| 0|38 | ||  |

Version 1[14]
 Code= PAD_PKT
 Length= 4","124
","  7C 00 D2 B8 9B 81 04 37 C9 97 F2 00 
 ", 01 00 00 00 FC 0C 00 00 FE 04 10 00FE 04 10 00 FC 18 00 00 5A 10 10 0004 C0 3D 52 20 EC FF 01 32 5C 5A 00FE 04 40 00 FC 18 00 00 5A 10 10 0004 D1 3D 52 08 EC 2F 03 FA 15 50 0BFE 04 40 00 FC 18 00 00 5A 10 10 0004 E2 3D 52 10 E4 2F 03 FF 17 10 5AFE 04 40 00 FC 18 00 00 5A 10 10 0004 F3 3D 52 10 E3 2F 03 FE 17 10 5AFE 04 40 00 
84,2021 Apr 14,04:46:30.090, 0xB888  NR5G MAC PDSCH Stats,"Subscription ID = 1
Misc ID = 0
Major.Minor Version = 2. 2
Log Fields Change
 ML1 State Change = 2
Log Fields Change BMask= 0x40
Num Records= 1
Num Total Slots= 270
Num CA = 1
Cumulative Bitmask = 0x01

| ||Num Slots |Num PDSCH |Num CRC |Num CRC ||ACK As|HARQ|
|#|Carrier ID|Elapsed |Decode|Pass TB |Fail TB |Num ReTx|NACK|Failure |CRC Pass TB Bytes |CRC Fail TB Bytes |TB Bytes|Padding Bytes |ReTx Bytes|BLER|

|0| 0| 270| 4| 4| 0| 0| 0| 0| 392| 0| 392| 0| 0|0.00|","112
","  70 00 88 B8 DF 15 08 37 C9 97 F2 00 
 ", 02 00 02 00 00 00 00 00 00 20 00 0040 00 00 01 E0 10 00 10 01 00 00 0000 00 00 00 00 00 00 00 0E 01 00 0004 00 00 00 04 00 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0088 01 00 00 00 00 00 00 00 00 00 0000 00 00 00 88 01 00 00 00 00 00 0000 00 00 00 00 00 00 00 00 00 00 0000 00 00 00 
